SourceFile,FileName,GPSLatitude,GPSLongitude,GPSAltitude
LUGASSON/lug00001366_560nm.tif,lug00001366_560nm.tif,44.75038,-0.1674554,142.563004
LUGASSON/lug00001367_560nm.tif,lug00001367_560nm.tif,44.7505395,-0.1674019,143.962997
LUGASSON/lug00001368_560nm.tif,lug00001368_560nm.tif,44.7506901,-0.1673545,144.863007
LUGASSON/lug00001369_560nm.tif,lug00001369_560nm.tif,44.7508378,-0.1673185,145.662994
LUGASSON/lug00001370_560nm.tif,lug00001370_560nm.tif,44.7509845,-0.1672969,146.363007
LUGASSON/lug00001371_560nm.tif,lug00001371_560nm.tif,44.7511418,-0.1672812,147.063004
LUGASSON/lug00001372_560nm.tif,lug00001372_560nm.tif,44.7512975,-0.1672673,146.962997
LUGASSON/lug00001373_560nm.tif,lug00001373_560nm.tif,44.7514586,-0.1672533,147.363007
LUGASSON/lug00001374_560nm.tif,lug00001374_560nm.tif,44.7516175,-0.1672336,147.063004
LUGASSON/lug00001375_560nm.tif,lug00001375_560nm.tif,44.751778,-0.1672017,146.863007
LUGASSON/lug00001378_560nm.tif,lug00001378_560nm.tif,44.7522768,-0.1670629,149.162994
LUGASSON/lug00001379_560nm.tif,lug00001379_560nm.tif,44.7524393,-0.1670548,149.763
LUGASSON/lug00001380_560nm.tif,lug00001380_560nm.tif,44.7526158,-0.1670171,149.662994
LUGASSON/lug00001381_560nm.tif,lug00001381_560nm.tif,44.7527962,-0.1669725,151.263
LUGASSON/lug00001382_560nm.tif,lug00001382_560nm.tif,44.752962,-0.1669299,153.462997
LUGASSON/lug00001383_560nm.tif,lug00001383_560nm.tif,44.7531251,-0.1668772,155.263
LUGASSON/lug00001384_560nm.tif,lug00001384_560nm.tif,44.7532847,-0.1668222,155.363007
LUGASSON/lug00001385_560nm.tif,lug00001385_560nm.tif,44.7534516,-0.1667678,155.363007
LUGASSON/lug00001388_560nm.tif,lug00001388_560nm.tif,44.7539097,-0.1666218,152.063004
LUGASSON/lug00001389_560nm.tif,lug00001389_560nm.tif,44.7540498,-0.1666048,150.063004
LUGASSON/lug00001390_560nm.tif,lug00001390_560nm.tif,44.7541969,-0.1665952,147.863007
LUGASSON/lug00001391_560nm.tif,lug00001391_560nm.tif,44.7543445,-0.1665807,146.763
LUGASSON/lug00001392_560nm.tif,lug00001392_560nm.tif,44.7544932,-0.1665665,146.462997
LUGASSON/lug00001393_560nm.tif,lug00001393_560nm.tif,44.7546485,-0.1665501,146.763
LUGASSON/lug00001394_560nm.tif,lug00001394_560nm.tif,44.7547908,-0.1665313,147.563004
LUGASSON/lug00001395_560nm.tif,lug00001395_560nm.tif,44.7549342,-0.1664989,147.863007
LUGASSON/lug00001396_560nm.tif,lug00001396_560nm.tif,44.7550797,-0.1664631,148.662994
LUGASSON/lug00001397_560nm.tif,lug00001397_560nm.tif,44.7552296,-0.1664264,148.563004
LUGASSON/lug00001398_560nm.tif,lug00001398_560nm.tif,44.7553827,-0.1663746,148.662994
LUGASSON/lug00001399_560nm.tif,lug00001399_560nm.tif,44.75555,-0.1663117,148.462997
LUGASSON/lug00001401_560nm.tif,lug00001401_560nm.tif,44.7558701,-0.1662325,149.263
LUGASSON/lug00001402_560nm.tif,lug00001402_560nm.tif,44.7560205,-0.166198,148.962997
LUGASSON/lug00001403_560nm.tif,lug00001403_560nm.tif,44.7561676,-0.1661623,148.063004
LUGASSON/lug00001412_560nm.tif,lug00001412_560nm.tif,44.7556273,-0.1652923,143.563004
LUGASSON/lug00001417_560nm.tif,lug00001417_560nm.tif,44.7548517,-0.166056,143.563004
LUGASSON/lug00001418_560nm.tif,lug00001418_560nm.tif,44.7546441,-0.1661233,144.363007
LUGASSON/lug00001419_560nm.tif,lug00001419_560nm.tif,44.7544462,-0.166174,144.162994
LUGASSON/lug00001420_560nm.tif,lug00001420_560nm.tif,44.75424,-0.1662225,143.763
LUGASSON/lug00001421_560nm.tif,lug00001421_560nm.tif,44.7540281,-0.1662709,143.462997
LUGASSON/lug00001422_560nm.tif,lug00001422_560nm.tif,44.7538222,-0.1663167,143.763
LUGASSON/lug00001423_560nm.tif,lug00001423_560nm.tif,44.7535993,-0.1663654,144.263
LUGASSON/lug00001424_560nm.tif,lug00001424_560nm.tif,44.7533792,-0.1664124,144.563004
LUGASSON/lug00001425_560nm.tif,lug00001425_560nm.tif,44.7531583,-0.1664603,144.462997
LUGASSON/lug00001426_560nm.tif,lug00001426_560nm.tif,44.7529525,-0.1665104,144.662994
LUGASSON/lug00001427_560nm.tif,lug00001427_560nm.tif,44.7527297,-0.1665664,144.863007
LUGASSON/lug00001428_560nm.tif,lug00001428_560nm.tif,44.7525042,-0.1666259,144.962997
LUGASSON/lug00001429_560nm.tif,lug00001429_560nm.tif,44.7522689,-0.1666797,145.162994
LUGASSON/lug00001430_560nm.tif,lug00001430_560nm.tif,44.7520495,-0.1667235,145.563004
LUGASSON/lug00001431_560nm.tif,lug00001431_560nm.tif,44.7518268,-0.1667752,145.662994
LUGASSON/lug00001432_560nm.tif,lug00001432_560nm.tif,44.7516022,-0.1668205,145.462997
LUGASSON/lug00001433_560nm.tif,lug00001433_560nm.tif,44.7513756,-0.1668695,145.263
LUGASSON/lug00001434_560nm.tif,lug00001434_560nm.tif,44.7511463,-0.1669349,146.063004
LUGASSON/lug00001435_560nm.tif,lug00001435_560nm.tif,44.7509059,-0.1670073,146.763
LUGASSON/lug00001437_560nm.tif,lug00001437_560nm.tif,44.750408,-0.1671245,146.962997
LUGASSON/lug00001452_560nm.tif,lug00001452_560nm.tif,44.7504068,-0.166777,142.962997
LUGASSON/lug00001457_560nm.tif,lug00001457_560nm.tif,44.7511178,-0.166469,145.662994
LUGASSON/lug00001458_560nm.tif,lug00001458_560nm.tif,44.7512572,-0.1664884,144.962997
LUGASSON/lug00001459_560nm.tif,lug00001459_560nm.tif,44.7513999,-0.1665044,144.462997
LUGASSON/lug00001460_560nm.tif,lug00001460_560nm.tif,44.7515426,-0.1664987,144.662994
LUGASSON/lug00001461_560nm.tif,lug00001461_560nm.tif,44.7516855,-0.1664751,145.363007
LUGASSON/lug00001462_560nm.tif,lug00001462_560nm.tif,44.7518327,-0.1664344,145.863007
LUGASSON/lug00001463_560nm.tif,lug00001463_560nm.tif,44.751986,-0.1663886,146.363007
LUGASSON/lug00001465_560nm.tif,lug00001465_560nm.tif,44.7523028,-0.1663178,145.962997
LUGASSON/lug00001466_560nm.tif,lug00001466_560nm.tif,44.7524687,-0.1662715,145.863007
LUGASSON/lug00001467_560nm.tif,lug00001467_560nm.tif,44.7526376,-0.1662261,146.162994
LUGASSON/lug00001468_560nm.tif,lug00001468_560nm.tif,44.7528047,-0.1661792,146.363007
LUGASSON/lug00001469_560nm.tif,lug00001469_560nm.tif,44.7529672,-0.1661385,147.462997
LUGASSON/lug00001470_560nm.tif,lug00001470_560nm.tif,44.7531383,-0.1661049,148.763
LUGASSON/lug00001471_560nm.tif,lug00001471_560nm.tif,44.7533107,-0.1660813,149.662994
LUGASSON/lug00001472_560nm.tif,lug00001472_560nm.tif,44.753478,-0.1660518,150.063004
LUGASSON/lug00001473_560nm.tif,lug00001473_560nm.tif,44.753658,-0.1660192,150.563004
LUGASSON/lug00001474_560nm.tif,lug00001474_560nm.tif,44.7538208,-0.1659948,150.962997
LUGASSON/lug00001475_560nm.tif,lug00001475_560nm.tif,44.7539872,-0.1659698,150.662994
LUGASSON/lug00001476_560nm.tif,lug00001476_560nm.tif,44.7541581,-0.1659255,149.962997
LUGASSON/lug00001477_560nm.tif,lug00001477_560nm.tif,44.7543202,-0.165879,148.763
LUGASSON/lug00001478_560nm.tif,lug00001478_560nm.tif,44.7544882,-0.1658378,147.863007
LUGASSON/lug00001479_560nm.tif,lug00001479_560nm.tif,44.7546613,-0.1658125,148.162994
LUGASSON/lug00001480_560nm.tif,lug00001480_560nm.tif,44.7548303,-0.1658028,149.563004
LUGASSON/lug00001481_560nm.tif,lug00001481_560nm.tif,44.7549916,-0.1657982,150.763
LUGASSON/lug00001482_560nm.tif,lug00001482_560nm.tif,44.7551564,-0.1657792,150.462997
LUGASSON/lug00001483_560nm.tif,lug00001483_560nm.tif,44.7553283,-0.1657655,148.763
LUGASSON/lug00001484_560nm.tif,lug00001484_560nm.tif,44.7555011,-0.1657198,147.363007
LUGASSON/lug00001485_560nm.tif,lug00001485_560nm.tif,44.7556766,-0.1656437,148.162994
LUGASSON/lug00001487_560nm.tif,lug00001487_560nm.tif,44.7560299,-0.1655321,154.462997
LUGASSON/lug00001502_560nm.tif,lug00001502_560nm.tif,44.7543798,-0.1654811,154.662994
LUGASSON/lug00001503_560nm.tif,lug00001503_560nm.tif,44.7541484,-0.1654998,154.763
LUGASSON/lug00001504_560nm.tif,lug00001504_560nm.tif,44.7539225,-0.1655229,153.363007
LUGASSON/lug00001505_560nm.tif,lug00001505_560nm.tif,44.7536903,-0.165571,152.763
LUGASSON/lug00001506_560nm.tif,lug00001506_560nm.tif,44.7534634,-0.1656346,151.962997
LUGASSON/lug00001508_560nm.tif,lug00001508_560nm.tif,44.7530324,-0.1657246,153.962997
LUGASSON/lug00001509_560nm.tif,lug00001509_560nm.tif,44.7528112,-0.1657651,154.662994
LUGASSON/lug00001510_560nm.tif,lug00001510_560nm.tif,44.7525848,-0.1658164,154.063004
LUGASSON/lug00001511_560nm.tif,lug00001511_560nm.tif,44.752354,-0.1658885,152.363007
LUGASSON/lug00001521_560nm.tif,lug00001521_560nm.tif,44.7521258,-0.1650413,151.962997
LUGASSON/lug00001522_560nm.tif,lug00001522_560nm.tif,44.7522275,-0.1652437,152.162994
LUGASSON/lug00001523_560nm.tif,lug00001523_560nm.tif,44.7523383,-0.1654286,151.363007
